Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
59,1712707082,bric75 (71/150),0,455.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Alexander Volkov F Rustam Khabilov F Danny Roberts,,,
59,1713202507,Jbarton324 (30/102),0,455.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Alexander Volkov F Rustam Khabilov F Danny Roberts,,,
59,1713970500,apps1010 (8/9),0,455.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Alexander Volkov F Rustam Khabilov F Danny Roberts,,,
63,1709393414,briankuhnel (11/13),0,454.5,F Magomed Ankalaev F Alexander Volkov F Rustam Khabilov F Danny Roberts F David Zawada F Roosevelt Roberts,,,
63,1712211156,jwondra,0,454.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Pannie Kianzad,,,
63,1713894186,StewyD23 (1/5),0,454.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Pannie Kianzad,,,
63,1713916122,adiskusuma (3/3),0,454.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Pannie Kianzad,,,
63,1714007458,Bmarra9,0,454.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Pannie Kianzad,,,
68,1713822064,walkerjustin606,0,454,F Shamil Gamzatov F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F David Zawada,,,
68,1713950639,tdenisco,0,454,F Magomed Ankalaev F Ed Herman F Alexander Volkov F Danny Roberts F Pannie Kianzad F Roosevelt Roberts,,,
68,1714038713,bleed_blue8 (5/5),0,454,F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Pannie Kianzad F Khadis Ibragimov,,,
71,1708875364,jtolman94 (2/4),0,453.5,F Magomed Ankalaev F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F David Zawada F Alexander Yakovlev,,,
71,1712748213,gqinxs (22/150),0,453.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts,,,
71,1713877726,ShiftyPowers5,0,453.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts,,,
71,1713960166,SunTszu (5/21),0,453.5,F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Anthony Rocco Martin F Pannie Kianzad,,,
75,1712748310,gqinxs (119/150),0,453,F Magomed Ankalaev F Ed Herman F Alexander Volkov F Zabit Magomedsharipov F Anthony Rocco Martin F David Zawada,,,
75,1712763606,ahitspat (103/150),0,453,F Magomed Ankalaev F Ed Herman F Alexander Volkov F Zabit Magomedsharipov F Anthony Rocco Martin F David Zawada,,,
75,1712932477,moklovin (29/150),0,453,F Magomed Ankalaev F Ed Herman F Alexander Volkov F Zabit Magomedsharipov F Anthony Rocco Martin F David Zawada,,,
75,1713934263,CigarRocker (112/150),0,453,F Magomed Ankalaev F Ed Herman F Alexander Volkov F Zabit Magomedsharipov F Anthony Rocco Martin F David Zawada,,,
79,1714023239,JBCJBCJBC (4/150),0,452.5,F Magomed Ankalaev F Ed Herman F Davey Grant F Alexander Volkov F Rustam Khabilov F Pannie Kianzad,,,
80,1712622500,CZYX (107/150),0,452,F Magomed Ankalaev F Karl Roberson F Zabit Magomedsharipov F David Zawada F Pannie Kianzad F Khadis Ibragimov,,,
80,1712932460,moklovin (12/150),0,452,F Magomed Ankalaev F Karl Roberson F Zabit Magomedsharipov F David Zawada F Pannie Kianzad F Khadis Ibragimov,,,
80,1713202505,Jbarton324 (28/102),0,452,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Zabit Magomedsharipov F Roosevelt Roberts,,,
80,1713869743,robojohnson (10/20),0,452,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Zabit Magomedsharipov F Roosevelt Roberts,,,
80,1714155910,bmglass100 (16/89),0,452,F Magomed Ankalaev F Karl Roberson F Zabit Magomedsharipov F David Zawada F Pannie Kianzad F Khadis Ibragimov,,,
85,1712625826,knowlesfkent (74/150),0,451.5,F Magomed Ankalaev F Karl Roberson F Davey Grant F Alexander Volkov F Danny Roberts F Khadis Ibragimov,,,
85,1712748328,gqinxs (137/150),0,451.5,F Magomed Ankalaev F Karl Roberson F Davey Grant F Alexander Volkov F Danny Roberts F Khadis Ibragimov,,,
85,1713761566,Alberto1777 (3/4),0,451.5,F Magomed Ankalaev F Karl Roberson F Davey Grant F Alexander Volkov F Danny Roberts F Khadis Ibragimov,,,
85,1713924912,gehrenberg (16/27),0,451.5,F Magomed Ankalaev F Karl Roberson F Davey Grant F Alexander Volkov F Danny Roberts F Khadis Ibragimov,,,
89,1708789088,BDholla89 (16/150),0,450.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Jessica-Rose Clark,,,
89,1712429429,DesertBeaglez (7/12),0,450.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Jessica-Rose Clark,,,
89,1712588672,werthechamps (3/8),0,450.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Jessica-Rose Clark,,,
89,1713914156,markymark848484 (3/3),0,450.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Jessica-Rose Clark,,,
89,1713923747,LoneStar69 (7/28),0,450.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Jessica-Rose Clark,,,
94,1710284631,Skipbidder (106/150),0,449.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Alexander Volkov F Danny Roberts F Roosevelt Roberts,,,
94,1713080672,robojohnson (1/20),0,449.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Zabit Magomedsharipov F Anthony Rocco Martin,,,
94,1713913533,knowlesfkent (142/150),0,449.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Khadis Ibragimov,,,
94,1713924902,gehrenberg (6/27),0,449.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Khadis Ibragimov,,,
94,1714076939,tecmo27 (25/150),0,449.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Alexander Volkov F Danny Roberts F Roosevelt Roberts,,,
99,1713008059,mikefdem (36/50),0,449,F Shamil Gamzatov F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov,,,
99,1713202529,Jbarton324 (52/102),0,449,F Shamil Gamzatov F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov,,,
101,1712555083,luckychuck,0,448.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Alexander Yakovlev,,,
101,1712622476,CZYX (83/150),0,448.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Alexander Yakovlev,,,
101,1712809255,KyWildcats1 (2/4),0,448.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Pannie Kianzad F Roosevelt Roberts,,,
101,1712932478,moklovin (30/150),0,448.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Alexander Yakovlev,,,
101,1713627380,cstyle92 (9/18),0,448.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Alexander Yakovlev,,,
101,1714077029,tecmo27 (115/150),0,448.5,F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Pannie Kianzad F Roosevelt Roberts,,,
107,1712707015,bric75 (4/150),0,448,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Rustam Khabilov,,,
